id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,fecha_siniestro_dt,monto_siniestro_num,motivo_rechazo
2546,25524,26/09/2025,"9,916.53",Rechazado,,9916.53,fecha_invalida
2547,17298,03/09/2025,-,,2025-03-09,,"monto_nulo_o_no_numerico, estado_nulo"
2548,22829,06-02-25,1392.67,Abierto,,1392.67,fecha_invalida
2549,16301,22-03-2025,nan,Cerrado,2025-03-22,,monto_nulo_o_no_numerico
2550,86,2026/01/05,"5,495.70",Rechazado,,5495.7,fecha_invalida
2551,16156,25-02-2026,nan,Rechazado,2026-02-25,,monto_nulo_o_no_numerico
2552,23364,2025-07-09,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2553,7641,07-03-2025,"5,771.47",,2025-03-07,5771.47,estado_nulo
2554,1172,09-01-2026,"3,379.85",,2026-01-09,3379.85,estado_nulo
2556,17301,2025-09-14,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
2557,17296,04-15-25,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2558,16379,12-22-25,11100.12,,,11100.12,"fecha_invalida, estado_nulo"
2559,18887,2025/10/09,8398.33,,,8398.33,"fecha_invalida, estado_nulo"
2560,18321,07-02-25,1448.29,Cerrado,,1448.29,fecha_invalida
2561,10340,26-02-2025,388.85,,2025-02-26,388.85,estado_nulo
2562,10507,21-02-2025,"13.259,68",,2025-02-21,13259.68,estado_nulo
2563,24054,20/03/2025,"2,654.93",Abierto,,2654.93,fecha_invalida
2564,12314,04-26-25,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2565,24718,07-23-25,6620.36,Abierto,,6620.36,fecha_invalida
2566,17391,20/04/2025,5603.71,Cerrado,,5603.71,fecha_invalida
2567,3813,2025-08-23,"1.283,38",Abierto,,1283.38,fecha_invalida
2568,12798,2025/05/09,11140.05,Abierto,,11140.05,fecha_invalida
2569,3583,2025/04/18,13166.50,Cerrado,,13166.5,fecha_invalida
2570,9855,2025/09/05,"8,780.44",Abierto,,8780.44,fecha_invalida
2571,16206,12-24-25,10234.50,Cerrado,,10234.5,fecha_invalida
2573,20514,2025/01/04,"1.591,64",Abierto,,1591.64,fecha_invalida
2574,15439,2025/03/22,"13.120,29",,,13120.29,"fecha_invalida, estado_nulo"
2576,6446,2025-09-20,"7,607.20",,,7607.2,"fecha_invalida, estado_nulo"
2578,6675,09-26-25,"9.976,23",,,9976.23,"fecha_invalida, estado_nulo"
2580,18166,2025-12-06,2887.95,,,2887.95,"fecha_invalida, estado_nulo"
2581,5281,19/10/2025,"6,940.65",Rechazado,,6940.65,fecha_invalida
2582,16327,2025/08/06,4695.67,,,4695.67,"fecha_invalida, estado_nulo"
2583,14143,27/06/2025,14328.30,Rechazado,,14328.3,fecha_invalida
2584,6461,2025/11/08,411.68,Cerrado,,411.68,fecha_invalida
2585,2781,16/10/2025,"10,411.97",Rechazado,,10411.97,fecha_invalida
2586,9030,2025/09/09,5274.13,Abierto,,5274.13,fecha_invalida
2587,5662,05-02-25,9964.12,Cerrado,,9964.12,fecha_invalida
2588,15629,2025/11/18,5954.59,Abierto,,5954.59,fecha_invalida
2589,21439,2025-01-14,"3.914,89",Abierto,,3914.89,fecha_invalida
2590,22053,22-02-2025,nan,Cerrado,2025-02-22,,monto_nulo_o_no_numerico
2591,4169,12-11-25,"6,544.84",Rechazado,,6544.84,fecha_invalida
2592,11432,26-11-2025,nan,Abierto,2025-11-26,,monto_nulo_o_no_numerico
2593,19194,2026-02-19,3940.57,Cerrado,,3940.57,fecha_invalida
2594,4513,2026/01/24,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2595,16763,2025/02/19,"10,669.23",Rechazado,,10669.23,fecha_invalida
2596,6376,2025/04/07,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
2599,18113,05-30-25,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
2600,20957,2025-02-18,"10.123,18",Abierto,,10123.18,fecha_invalida
2601,24572,25/05/2025,10176.73,Rechazado,,10176.73,fecha_invalida
2602,23523,2025/03/14,"6,185.32",Cerrado,,6185.32,fecha_invalida
2603,24345,2025-04-05,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2604,7534,03-31-25,"11.023,02",Cerrado,,11023.02,fecha_invalida
2606,16807,2025/05/18,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2607,16301,2025/08/22,9987.67,Rechazado,,9987.67,fecha_invalida
2608,24962,2025/03/28,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2611,14488,2025/08/26,"9.018,59",Cerrado,,9018.59,fecha_invalida
2613,10242,2025-02-08,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
2614,6458,25-03-2025,nan,,2025-03-25,,"monto_nulo_o_no_numerico, estado_nulo"
2615,12697,2025-06-05,"12.546,70",Abierto,,12546.7,fecha_invalida
2616,22526,19/11/2025,"13,748.22",Abierto,,13748.22,fecha_invalida
2618,14894,05-09-25,"1.306,00",Abierto,,1306.0,fecha_invalida
2619,12728,2025/12/15,14464.00,Abierto,,14464.0,fecha_invalida
2620,23160,2025-07-11,10076.56,Cerrado,,10076.56,fecha_invalida
2621,1926,2025/10/14,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2622,15593,03-23-25,5375.27,Rechazado,,5375.27,fecha_invalida
2623,1218,2025-06-06,"10.111,64",,,10111.64,"fecha_invalida, estado_nulo"
2625,25793,07/05/2025,nan,Abierto,2025-07-05,,monto_nulo_o_no_numerico
2626,9301,01-13-26,"307,54",Abierto,,307.54,fecha_invalida
2627,19274,19/03/2025,"14.461,71",Abierto,,14461.71,fecha_invalida
2629,5576,08-27-25,9657.06,Rechazado,,9657.06,fecha_invalida
2630,10029,2025/08/04,4951.88,Rechazado,,4951.88,fecha_invalida
2631,12557,2025-04-27,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
2633,16446,2025/07/10,10733.48,Rechazado,,10733.48,fecha_invalida
2634,11812,2025/10/11,10408.69,Cerrado,,10408.69,fecha_invalida
2635,7112,27/10/2025,11347.53,,,11347.53,"fecha_invalida, estado_nulo"
2636,21703,2025/10/26,1953.67,Cerrado,,1953.67,fecha_invalida
2637,10785,2025/10/03,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2638,18370,2025/01/07,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2639,10635,10-11-2025,nan,Cerrado,2025-11-10,,monto_nulo_o_no_numerico
2640,13885,12-03-25,"10,216.57",Abierto,,10216.57,fecha_invalida
2641,6887,09-02-2026,1319.53,,2026-02-09,1319.53,estado_nulo
2642,19897,2025-04-02,"13.176,79",Rechazado,,13176.79,fecha_invalida
2643,17912,07/02/2026,nan,Cerrado,2026-07-02,,monto_nulo_o_no_numerico
2645,16830,08-05-25,6223.40,,,6223.4,"fecha_invalida, estado_nulo"
2646,22279,2025/05/07,"1.765,92",Abierto,,1765.92,fecha_invalida
2647,7171,23-05-2025,nan,,2025-05-23,,"monto_nulo_o_no_numerico, estado_nulo"
2648,23393,2025-01-23,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
2650,13756,06-18-25,6061.83,Rechazado,,6061.83,fecha_invalida
2651,19656,26/09/2025,6183.30,Cerrado,,6183.3,fecha_invalida
2653,4746,29/11/2025,14807.91,,,14807.91,"fecha_invalida, estado_nulo"
2654,13708,2026/01/01,3422.98,Rechazado,,3422.98,fecha_invalida
2655,9985,2025-04-03,11376.60,Abierto,,11376.6,fecha_invalida
2656,14648,07-25-25,"12.312,79",,,12312.79,"fecha_invalida, estado_nulo"
2657,19985,2025/03/07,4503.99,Rechazado,,4503.99,fecha_invalida
2658,20297,06-08-2025,nan,Rechazado,2025-08-06,,monto_nulo_o_no_numerico
2659,19487,2025-07-16,"3,415.76",Abierto,,3415.76,fecha_invalida
2660,12566,13-09-2025,13602.54,,2025-09-13,13602.54,estado_nulo
2661,16937,25/10/2025,4789.15,,,4789.15,"fecha_invalida, estado_nulo"
2662,110,09-20-25,"7.585,26",,,7585.26,"fecha_invalida, estado_nulo"
2663,17065,13/04/2025,5830.42,Abierto,,5830.42,fecha_invalida
2664,5812,2025-03-13,"8,775.38",,,8775.38,"fecha_invalida, estado_nulo"
2665,15065,2025/09/14,6818.61,Abierto,,6818.61,fecha_invalida
2666,5917,2025/08/17,"8,244.58",,,8244.58,"fecha_invalida, estado_nulo"
2667,8898,12-06-25,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
2668,4259,2025/10/14,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2669,21067,2025/07/21,"1,550.15",Abierto,,1550.15,fecha_invalida
2670,18126,2025/09/18,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
2671,21543,02-17-25,5469.67,Rechazado,,5469.67,fecha_invalida
2672,21518,2025/12/11,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2673,17087,17/08/2025,"8.473,15",Abierto,,8473.15,fecha_invalida
2674,6936,03-09-2025,nan,Cerrado,2025-09-03,,monto_nulo_o_no_numerico
2675,6679,08-24-25,"11.244,27",Rechazado,,11244.27,fecha_invalida
2676,9465,2025/06/10,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2680,10216,10-29-25,"4.371,25",Abierto,,4371.25,fecha_invalida
2681,22253,01-23-25,"6.260,46",Rechazado,,6260.46,fecha_invalida
2682,22686,05-14-25,"14,097.60",Abierto,,14097.6,fecha_invalida
2683,18022,01-12-26,888.85,Rechazado,,888.85,fecha_invalida
2684,2035,2025/03/23,"14.224,34",Abierto,,14224.34,fecha_invalida
2685,17869,20/09/2025,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2686,17800,11-14-25,"2.919,83",Abierto,,2919.83,fecha_invalida
2687,15219,13/03/2025,"6.633,40",Cerrado,,6633.4,fecha_invalida
2688,24940,2025/04/14,2007.12,Rechazado,,2007.12,fecha_invalida
2689,12784,08-17-25,5106.27,Rechazado,,5106.27,fecha_invalida
2690,7119,02-28-25,14691.01,Cerrado,,14691.01,fecha_invalida
2691,4210,2025-12-14,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2693,11461,2025/04/12,"6.798,23",,,6798.23,"fecha_invalida, estado_nulo"
2694,19317,06-11-2025,"3.930,38",,2025-11-06,3930.38,estado_nulo
2695,20942,25/04/2025,"3,266.72",Abierto,,3266.72,fecha_invalida
2696,9958,20/01/2026,9380.27,Cerrado,,9380.27,fecha_invalida
2697,17948,28/09/2025,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2698,19171,27/10/2025,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
2699,21376,07-25-25,14533.70,Abierto,,14533.7,fecha_invalida
2700,1817,30/12/2025,"10.007,10",Cerrado,,10007.1,fecha_invalida
2701,9991,02-06-26,"2.232,89",Cerrado,,2232.89,fecha_invalida
2702,15743,2025/08/03,"2,937.96",Abierto,,2937.96,fecha_invalida
2703,16149,24/09/2025,9043.86,Cerrado,,9043.86,fecha_invalida
2704,13229,06-05-25,"13,775.35",,,13775.35,"fecha_invalida, estado_nulo"
2705,473,2025/09/14,5529.99,,,5529.99,"fecha_invalida, estado_nulo"
2707,1634,20/01/2025,13069.67,Abierto,,13069.67,fecha_invalida
2708,5201,09-29-25,"7,824.91",Abierto,,7824.91,fecha_invalida
2709,22974,2025-04-24,"5.812,14",,,5812.14,"fecha_invalida, estado_nulo"
2710,24535,2025/06/21,"13.005,50",Cerrado,,13005.5,fecha_invalida
2711,11326,26-08-2025,nan,,2025-08-26,,"monto_nulo_o_no_numerico, estado_nulo"
2712,7146,10-25-25,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2714,4219,10-06-25,3662.93,Rechazado,,3662.93,fecha_invalida
2715,21859,2025-11-11,6946.34,,,6946.34,"fecha_invalida, estado_nulo"
2717,3923,2025-10-15,13272.40,Abierto,,13272.4,fecha_invalida
2718,3050,2025-09-01,"13,921.16",Cerrado,,13921.16,fecha_invalida
2719,9902,2026-02-01,4313.86,Cerrado,,4313.86,fecha_invalida
2720,21872,2025-04-24,"1.489,52",Cerrado,,1489.52,fecha_invalida
2721,25827,02-15-25,"3,974.66",,,3974.66,"fecha_invalida, estado_nulo"
2722,16924,01-24-26,"11.135,56",Abierto,,11135.56,fecha_invalida
2723,17702,01-03-2025,"12,358.03",,2025-03-01,12358.03,estado_nulo
2724,12571,2025/10/28,10055.25,Abierto,,10055.25,fecha_invalida
2726,24773,2025/05/27,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2727,19671,01-23-25,7408.48,,,7408.48,"fecha_invalida, estado_nulo"
2728,11066,2026/02/18,"8.560,45",,,8560.45,"fecha_invalida, estado_nulo"
2729,11778,26-07-2025,"9.384,96",,2025-07-26,9384.96,estado_nulo
2731,11494,2026/02/04,8992.95,Cerrado,,8992.95,fecha_invalida
2732,12528,2025-10-06,"4,193.95",Abierto,,4193.95,fecha_invalida
2733,15471,2026-02-14,"14.278,52",Abierto,,14278.52,fecha_invalida
2734,17927,2025/12/15,8800.86,Rechazado,,8800.86,fecha_invalida
2735,4113,08-21-25,"7,650.93",Abierto,,7650.93,fecha_invalida
2736,14612,2025/02/19,"12.997,83",Cerrado,,12997.83,fecha_invalida
2737,9817,19/01/2026,10734.13,Rechazado,,10734.13,fecha_invalida
2738,4517,2025-04-15,12343.38,Abierto,,12343.38,fecha_invalida
2739,18975,09-12-25,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2740,23124,04/08/2025,"7.290,40",,2025-04-08,7290.4,estado_nulo
2741,5977,14/06/2025,12275.15,Cerrado,,12275.15,fecha_invalida
2742,13402,2025/02/09,"11.138,70",,,11138.7,"fecha_invalida, estado_nulo"
2743,14085,2025-02-20,3815.91,,,3815.91,"fecha_invalida, estado_nulo"
2744,22370,2025-03-07,"1.548,16",Cerrado,,1548.16,fecha_invalida
2745,2682,2025/03/25,"4,396.36",Abierto,,4396.36,fecha_invalida
2746,9815,03-08-25,"2.709,74",,,2709.74,"fecha_invalida, estado_nulo"
2747,22399,2025-05-24,"8.613,37",,,8613.37,"fecha_invalida, estado_nulo"
2748,21786,22-07-2025,nan,,2025-07-22,,"monto_nulo_o_no_numerico, estado_nulo"
2749,1994,04-03-25,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2750,9083,08-08-25,2571.48,,,2571.48,"fecha_invalida, estado_nulo"
2752,15101,2025-10-17,7449.26,,,7449.26,"fecha_invalida, estado_nulo"
2753,6339,2025-11-23,10976.53,,,10976.53,"fecha_invalida, estado_nulo"
2755,15788,12/01/2026,"4,342.47",,2026-12-01,4342.47,estado_nulo
2756,7666,11-01-25,11178.38,,,11178.38,"fecha_invalida, estado_nulo"
2758,10497,06-14-25,"5.861,90",,,5861.9,"fecha_invalida, estado_nulo"
2759,9301,09-08-25,4910.89,Cerrado,,4910.89,fecha_invalida
2760,9586,09-01-2025,nan,,2025-01-09,,"monto_nulo_o_no_numerico, estado_nulo"
2761,10655,10-02-2025,681.11,,2025-02-10,681.11,estado_nulo
2762,9000,10-29-25,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2763,881,2025-11-27,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2764,21123,2025-05-26,"12.685,24",Rechazado,,12685.24,fecha_invalida
2765,237,11-01-25,"8.540,34",Abierto,,8540.34,fecha_invalida
2766,3047,12-12-2025,2893.28,,2025-12-12,2893.28,estado_nulo
2767,18246,2025-01-15,"6.788,97",,,6788.97,"fecha_invalida, estado_nulo"
2768,9937,2025-01-15,8202.64,Cerrado,,8202.64,fecha_invalida
2769,10769,2025-03-12,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
2770,13644,2025-12-19,7093.73,Abierto,,7093.73,fecha_invalida
2772,11406,31/10/2025,"2,474.26",Cerrado,,2474.26,fecha_invalida
2773,2141,2025-08-17,"8.374,44",Abierto,,8374.44,fecha_invalida
2774,16350,2026-02-10,"12.777,51",Cerrado,,12777.51,fecha_invalida
2775,25602,22-10-2025,nan,Abierto,2025-10-22,,monto_nulo_o_no_numerico
2776,5411,06-19-25,"8,498.80",Cerrado,,8498.8,fecha_invalida
2777,18263,08-21-25,"11.336,92",Rechazado,,11336.92,fecha_invalida
2778,11617,2025-12-31,7183.61,Cerrado,,7183.61,fecha_invalida
2779,14454,2025/10/10,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2780,24872,2025/07/11,11855.37,,,11855.37,"fecha_invalida, estado_nulo"
2781,704,22/03/2025,4044.31,,,4044.31,"fecha_invalida, estado_nulo"
2782,14875,10-28-25,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
2783,14873,07-02-25,"2,648.03",,,2648.03,"fecha_invalida, estado_nulo"
2784,2412,2025/04/29,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2785,14123,2025-10-14,"1,191.37",Abierto,,1191.37,fecha_invalida
2786,19226,04-08-2025,"9.413,66",,2025-08-04,9413.66,estado_nulo
2788,21999,2025/08/08,"3.158,30",,,3158.3,"fecha_invalida, estado_nulo"
2789,20510,2025-04-10,"10,545.32",Abierto,,10545.32,fecha_invalida
2790,18444,2026/02/24,5291.00,Abierto,,5291.0,fecha_invalida
2791,11226,27-08-2025,"13.590,35",,2025-08-27,13590.35,estado_nulo
2792,15690,2025-07-26,"3,504.74",,,3504.74,"fecha_invalida, estado_nulo"
2793,6672,2025-04-12,"11,673.00",Cerrado,,11673.0,fecha_invalida
2794,25862,24-07-2025,"768,89",,2025-07-24,768.89,estado_nulo
2795,23341,05-04-2025,"583,63",,2025-04-05,583.63,estado_nulo
2796,15113,11/04/2025,"10,901.92",,2025-11-04,10901.92,estado_nulo
2797,15729,2025/03/24,14566.29,Abierto,,14566.29,fecha_invalida
2798,10823,21-05-2025,nan,,2025-05-21,,"monto_nulo_o_no_numerico, estado_nulo"
2799,21633,2026-02-22,"3,559.12",Abierto,,3559.12,fecha_invalida
2800,11769,2026/01/09,5208.55,,,5208.55,"fecha_invalida, estado_nulo"
2801,2395,11-20-25,4172.19,,,4172.19,"fecha_invalida, estado_nulo"
2802,13729,2025-06-19,"11,378.35",Abierto,,11378.35,fecha_invalida
2803,17397,2025/08/24,14974.86,,,14974.86,"fecha_invalida, estado_nulo"
2804,16275,18/12/2025,"7.833,40",Abierto,,7833.4,fecha_invalida
2805,2718,21-09-2025,"12,803.79",,2025-09-21,12803.79,estado_nulo
2807,2759,07/10/2025,13770.32,,2025-07-10,13770.32,estado_nulo
2808,18360,2025-09-15,"4.078,64",Abierto,,4078.64,fecha_invalida
2809,21370,2025/06/25,4490.69,,,4490.69,"fecha_invalida, estado_nulo"
2810,7706,10-04-25,"12,173.50",,,12173.5,"fecha_invalida, estado_nulo"
2811,13532,2025/08/08,9758.93,Abierto,,9758.93,fecha_invalida
2812,543,2025/04/12,"10.867,06",Cerrado,,10867.06,fecha_invalida
2813,4551,2025-12-01,1107.57,Cerrado,,1107.57,fecha_invalida
2814,9526,2025-09-11,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
2815,18201,18/05/2025,3283.44,Cerrado,,3283.44,fecha_invalida
2816,23903,26/07/2025,"5.964,03",Cerrado,,5964.03,fecha_invalida
2817,23212,06-08-25,12828.57,,,12828.57,"fecha_invalida, estado_nulo"
2818,14166,2025-03-07,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2819,25790,2025-07-06,"7.310,47",Abierto,,7310.47,fecha_invalida
2820,23995,2025/08/26,2007.68,Abierto,,2007.68,fecha_invalida
2821,15615,29/07/2025,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
2823,6909,13/01/2026,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2824,821,16-05-2025,nan,Cerrado,2025-05-16,,monto_nulo_o_no_numerico
2825,25802,23/01/2025,314.28,Abierto,,314.28,fecha_invalida
2826,5623,2025-01-26,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2828,22088,2026-02-03,8346.67,Abierto,,8346.67,fecha_invalida
2829,16844,05-10-25,6360.61,Cerrado,,6360.61,fecha_invalida
2831,19553,03-25-25,"5,951.97",,,5951.97,"fecha_invalida, estado_nulo"
2832,18803,07-06-2025,nan,Abierto,2025-06-07,,monto_nulo_o_no_numerico
2833,15492,2025-11-21,"2.130,29",Cerrado,,2130.29,fecha_invalida
2834,20538,2025-05-02,"1.515,17",,,1515.17,"fecha_invalida, estado_nulo"
2836,2796,06-25-25,1754.75,Rechazado,,1754.75,fecha_invalida
2837,22851,2025/05/19,13988.02,,,13988.02,"fecha_invalida, estado_nulo"
2838,2989,2025/09/07,"4,393.15",,,4393.15,"fecha_invalida, estado_nulo"
2839,22552,19/11/2025,"14,566.42",Cerrado,,14566.42,fecha_invalida
2840,10804,23/12/2025,3909.96,Cerrado,,3909.96,fecha_invalida
2841,5596,2025-11-04,"12.618,66",,,12618.66,"fecha_invalida, estado_nulo"
2842,1771,04-04-25,"2.688,41",Rechazado,,2688.41,fecha_invalida
2844,14355,19/05/2025,"5.319,88",Rechazado,,5319.88,fecha_invalida
2845,2299,2025-03-27,4403.56,Abierto,,4403.56,fecha_invalida
2846,17957,02-13-25,"10.771,75",Rechazado,,10771.75,fecha_invalida
2850,8386,2025/11/17,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2852,1244,15/05/2025,1816.17,,,1816.17,"fecha_invalida, estado_nulo"
2853,4458,2026-02-05,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2854,88,08-21-25,"2.496,99",Cerrado,,2496.99,fecha_invalida
2855,18077,2026-02-15,5377.40,,,5377.4,"fecha_invalida, estado_nulo"
2856,5605,2025/02/12,1844.53,Cerrado,,1844.53,fecha_invalida
2857,10957,2025/11/24,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2858,4304,20/06/2025,"9,108.20",Abierto,,9108.2,fecha_invalida
2859,6903,2025/03/09,9188.95,Rechazado,,9188.95,fecha_invalida
2861,10194,2025-08-20,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2863,16662,05-05-25,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2864,149,2025-11-02,"8.755,40",,,8755.4,"fecha_invalida, estado_nulo"
2865,17587,2025/08/12,-3183.57,,,-3183.57,"fecha_invalida, monto_no_positivo, estado_nulo"
2866,24462,20/12/2025,"6,945.15",Abierto,,6945.15,fecha_invalida
2867,20929,02-19-25,"8,919.56",,,8919.56,"fecha_invalida, estado_nulo"
2868,10233,2025/03/15,"3.149,29",Cerrado,,3149.29,fecha_invalida
2869,22426,30/03/2025,"8,266.28",Abierto,,8266.28,fecha_invalida
2870,19057,03-19-25,5475.60,,,5475.6,"fecha_invalida, estado_nulo"
2871,17340,2025-09-29,"9,846.09",Rechazado,,9846.09,fecha_invalida
2872,18128,07-01-2025,12508.44,,2025-01-07,12508.44,estado_nulo
2874,3553,2025-06-23,8471.81,,,8471.81,"fecha_invalida, estado_nulo"
2875,7102,2025/09/19,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2876,22276,2025-09-27,"5.568,47",,,5568.47,"fecha_invalida, estado_nulo"
2877,13349,17-04-2025,"-1,208.59",Cerrado,2025-04-17,-1208.59,monto_no_positivo
2878,1667,2026/02/03,"3.822,20",Abierto,,3822.2,fecha_invalida
2879,4472,2025/01/08,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2880,12403,2025/10/18,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2882,13898,28-06-2025,-,,2025-06-28,,"monto_nulo_o_no_numerico, estado_nulo"
2883,22481,30-03-2025,-,Cerrado,2025-03-30,,monto_nulo_o_no_numerico
2884,9447,2025/05/29,"4.885,83",Cerrado,,4885.83,fecha_invalida
2886,15422,2025/11/25,8162.41,Cerrado,,8162.41,fecha_invalida
2887,15678,2025-03-16,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2888,19610,2026/02/19,12786.66,Abierto,,12786.66,fecha_invalida
2889,119,2025/05/29,"4.034,21",Abierto,,4034.21,fecha_invalida
2891,9020,31-12-2025,nan,,2025-12-31,,"monto_nulo_o_no_numerico, estado_nulo"
2892,20091,2025-12-01,12359.38,,,12359.38,"fecha_invalida, estado_nulo"
2893,20889,2025-06-01,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
2894,6093,29/01/2025,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2895,21752,2026/02/24,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2896,8317,10-08-25,8447.44,,,8447.44,"fecha_invalida, estado_nulo"
2897,23043,03-04-25,4398.04,Abierto,,4398.04,fecha_invalida
2898,2509,30/04/2025,5795.51,Abierto,,5795.51,fecha_invalida
2899,16523,09-02-2026,"2.978,67",,2026-02-09,2978.67,estado_nulo
2900,15659,2026/02/02,9304.79,Abierto,,9304.79,fecha_invalida
2901,12137,23/01/2025,2466.03,,,2466.03,"fecha_invalida, estado_nulo"
2902,3779,2025/07/19,11354.33,Cerrado,,11354.33,fecha_invalida
2904,2061,2025-08-15,678.66,,,678.66,"fecha_invalida, estado_nulo"
2905,7703,14/01/2026,"1.220,76",Abierto,,1220.76,fecha_invalida
2906,765,06/10/2025,-,Rechazado,2025-06-10,,monto_nulo_o_no_numerico
2907,906,2025-09-01,10151.80,Abierto,,10151.8,fecha_invalida
2908,10500,2025/01/25,14002.00,,,14002.0,"fecha_invalida, estado_nulo"
2909,13727,20/06/2025,14365.50,,,14365.5,"fecha_invalida, estado_nulo"
2910,24779,13-07-2025,12385.96,,2025-07-13,12385.96,estado_nulo
2911,20021,2025-09-26,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2912,9939,2025/05/22,"-3.369,00",,,-3369.0,"fecha_invalida, monto_no_positivo, estado_nulo"
2913,24973,2025-01-28,5350.97,Rechazado,,5350.97,fecha_invalida
2915,18974,2026/01/24,"4.234,90",Cerrado,,4234.9,fecha_invalida
2916,3435,2025-05-03,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
2917,10227,2025-04-25,14318.74,Cerrado,,14318.74,fecha_invalida
